Row.names	log2FoldChange
ENSG00000077157	-0.420917100993128
ENSG00000077684	-0.313032037024045
ENSG00000077943	-1.2730372192228
ENSG00000078114	-0.44964646969482
ENSG00000079215	-0.575891465802155
ENSG00000079335	-0.419363838284719
ENSG00000082293	-0.661506650057355
ENSG00000083223	-0.551661737600797
ENSG00000083807	-0.528239875954101
ENSG00000087076	-0.970010091399322
ENSG00000087299	-0.349013607786044
ENSG00000087586	-0.431690443598051
ENSG00000088179	-0.391965102917236
ENSG00000088280	-0.509547867825352
ENSG00000088305	-0.362471642452043
ENSG00000088992	-0.753229228997265
ENSG00000089041	-2.40658995287632
ENSG00000089048	-0.502854483585837
ENSG00000090006	-0.660953253029037
ENSG00000090273	-0.42596480739646
ENSG00000090447	-0.468256127624813
ENSG00000090470	-0.425205528319655
ENSG00000090686	-0.319219345958206
ENSG00000092036	-0.519801359243173
ENSG00000092621	-0.755636156923361
ENSG00000092758	-0.697689039963427
ENSG00000095564	-0.36570346618832
ENSG00000095739	-0.811649997150951
ENSG00000096433	-0.844165936633979
ENSG00000096746	-0.420947525024375
ENSG00000099308	-0.442877944887593
ENSG00000099810	-0.499160639995326
ENSG00000100097	-1.40038182117347
ENSG00000100311	-0.775957353412134
ENSG00000100344	-0.487488092992852
ENSG00000100625	-0.435247678100174
ENSG00000100784	-0.465755480201448
ENSG00000100814	-0.888094211955276
ENSG00000100867	-0.793993636939837
ENSG00000100889	-0.648435289155926
ENSG00000101181	-0.299976310794828
ENSG00000101190	-0.333692441823484
ENSG00000101665	-0.691465822564579
ENSG00000101745	-0.43689840355139
ENSG00000101849	-0.380519759025613
ENSG00000102032	-0.711289787720195
ENSG00000102362	-0.404338700822524
ENSG00000102755	-0.572893743583675
ENSG00000103024	-0.325346193192671
ENSG00000103245	-0.260451596678268
ENSG00000103253	-1.12800831037727
ENSG00000103260	-0.564927156746223
ENSG00000104129	-0.379391708565958
ENSG00000104267	-0.925825138517302
ENSG00000104369	-0.28830360927379
ENSG00000104529	-0.356994131570606
ENSG00000104728	-0.42073421312968
ENSG00000104833	-0.620959103008017
ENSG00000104888	-0.861205996428345
ENSG00000104903	-2.66681170655302
ENSG00000104983	-0.35873204169937
ENSG00000105048	-0.731459931048423
ENSG00000105186	-0.602705776293561
ENSG00000105227	-0.628456247576675
ENSG00000105339	-0.464831808407478
ENSG00000105371	-0.527969617343472
ENSG00000105373	-0.621878254486756
ENSG00000105376	-1.06609230339084
ENSG00000105379	-0.550242451168691
ENSG00000105483	-0.298243428666603
ENSG00000105514	-0.462410339968493
ENSG00000105516	-0.546607828632538
ENSG00000105639	-0.502792880471725
ENSG00000105643	-0.87505579824983
ENSG00000105649	-0.816311869306633
ENSG00000105655	-0.487338808997319
ENSG00000105755	-0.532379243020212
ENSG00000106266	-0.311722372057999
ENSG00000106333	-0.45166485684635
ENSG00000106511	-2.67459573181368
ENSG00000106789	-0.493297724387332
ENSG00000106804	-0.799223572317459
ENSG00000107551	-0.966196184220717
ENSG00000107562	-2.64208293358274
ENSG00000107625	-0.316923431452825
ENSG00000107719	-0.39487407576034
ENSG00000107731	-0.489590746818618
ENSG00000107736	-1.14355323847336
ENSG00000107815	-0.503044083989158
ENSG00000107833	-0.651812918273607
ENSG00000107872	-0.460584219229792
ENSG00000107874	-0.714066097956992
ENSG00000107902	-0.811796356230582
ENSG00000107937	-0.33887877698184
ENSG00000107938	-0.45314007858734
ENSG00000107951	-0.331908154093631
ENSG00000108018	-1.18545192141867
ENSG00000108387	-0.632491602337074
ENSG00000108511	-0.503278128002411
ENSG00000108622	-2.25993454383301
ENSG00000108641	-0.638002731429919
ENSG00000108821	-0.424140428569095
ENSG00000108854	-0.257899034179532
ENSG00000109445	-0.405259205778429
ENSG00000109819	-0.677989797399692
ENSG00000110318	-0.400050766449646
ENSG00000110723	-0.501173512405182
ENSG00000111052	-0.574543935246129
ENSG00000111424	-0.54899762633391
ENSG00000111696	-0.347527430050159
ENSG00000111731	-0.40097336743916
ENSG00000112297	-0.631848175127064
ENSG00000113196	-0.728278063840885
ENSG00000113319	-1.80460446753723
ENSG00000113593	-0.516528021103073
ENSG00000114315	-0.482544175039413
ENSG00000114423	-0.378301002190833
ENSG00000115112	-0.434389297869294
ENSG00000115155	-2.03104547119488
ENSG00000115318	-0.523831483060055
ENSG00000115421	-0.360659892009487
ENSG00000115468	-0.518350935933644
ENSG00000115596	-0.987678866865827
ENSG00000115738	-1.22565835732588
ENSG00000116016	-0.807071728037782
ENSG00000116106	-0.544435857765586
ENSG00000116251	-0.586570167399405
ENSG00000116273	-0.527379269222142
ENSG00000116586	-0.512287692496246
ENSG00000116661	-0.723464421488916
ENSG00000116663	-0.86101498479867
ENSG00000116668	-0.736722550166626
ENSG00000116679	-0.460371032162884
ENSG00000116711	-1.11825468577275
ENSG00000116761	-0.538648204633227
ENSG00000116830	-0.235764138203459
ENSG00000116903	-0.462844067528291
ENSG00000117036	-0.29246074294806
ENSG00000117115	-1.77115165366459
ENSG00000117245	-0.817463508440405
ENSG00000117305	-0.820588068054674
ENSG00000117308	-0.534073585006375
ENSG00000117318	-1.39980616161319
ENSG00000117595	-0.485113101564899
ENSG00000117614	-0.425423677997336
ENSG00000117676	-0.395801268607286
ENSG00000117682	-0.387513850649535
ENSG00000118971	-0.312664710257632
ENSG00000119138	-0.382466851524937
ENSG00000119514	-0.505428485682007
ENSG00000119599	-0.280281177107464
ENSG00000119715	-1.04345003076653
ENSG00000119771	-0.355460700416316
ENSG00000119906	-0.30535890405809
ENSG00000119919	-0.944269594859727
ENSG00000119929	-0.560616476631878
ENSG00000119950	-0.511123637177821
ENSG00000119969	-0.463726793635994
ENSG00000120254	-0.272120650645847
ENSG00000120647	-0.582604225719445
ENSG00000120696	-0.711808463321355
ENSG00000120833	-0.505858116695251
ENSG00000120915	-0.520351662596414
ENSG00000121236	-0.497096498778726
ENSG00000121410	-0.682599413796557
ENSG00000121454	-0.428760783598954
ENSG00000121743	-0.612492293349149
ENSG00000122862	-2.44275513415276
ENSG00000122952	-0.299868731751411
ENSG00000122966	-0.338432288589907
ENSG00000122971	-0.766725982261387
ENSG00000122986	-1.02158179785932
ENSG00000123453	-0.643055123670031
ENSG00000123576	-1.65277711820546
ENSG00000123607	-0.252360439996779
ENSG00000123689	-1.3063096963156
ENSG00000124126	-0.893574736243516
ENSG00000124374	-0.463987983462385
ENSG00000124749	-0.800469775440582
ENSG00000125246	-0.902875010915795
ENSG00000125285	-0.9319998670859
ENSG00000125351	-0.493585648459556
ENSG00000125398	-0.432797945626706
ENSG00000125430	-1.07263142621148
ENSG00000125458	-0.479014130146182
ENSG00000125726	-0.992596865925323
ENSG00000125733	-0.516049753237719
ENSG00000125746	-1.05765284502554
ENSG00000125845	-0.901169095008941
ENSG00000125848	-0.68692438078042
ENSG00000125968	-1.73700984933752
ENSG00000126709	-0.996101229657337
ENSG00000126733	-4.34075770640162
ENSG00000126778	-0.452449640116455
ENSG00000126882	-0.663972008965079
ENSG00000127311	-0.387508301179112
ENSG00000127463	-0.374727478303722
ENSG00000127481	-0.456610205737135
ENSG00000127483	-0.291583945675628
ENSG00000127884	-0.351042435776805
ENSG00000128713	-0.640425236517342
ENSG00000128886	-0.635474771006764
ENSG00000128908	-0.304188530905465
ENSG00000128965	-0.963477215830836
ENSG00000129173	-0.444499469364953
ENSG00000129315	-0.266703473452946
ENSG00000129317	-0.248768416162312
ENSG00000129347	-0.327210413046104
ENSG00000129354	-2.69290456876847
ENSG00000129455	-3.47846090055544
ENSG00000129474	-0.343260909178182
ENSG00000129484	-0.29836762143898
ENSG00000129521	-1.00520904280987
ENSG00000130066	-0.698288310028344
ENSG00000130150	-0.454360249847322
ENSG00000130303	-2.57931009808011
ENSG00000130475	-1.09887634344973
ENSG00000130529	-0.405853725071043
ENSG00000130635	-0.637829098893185
ENSG00000130695	-0.542927593189344
ENSG00000130707	-0.996928665834382
ENSG00000130713	-0.344463255599813
ENSG00000130720	-1.26148669987062
ENSG00000130751	-1.08451645903374
ENSG00000130810	-0.354732693797684
ENSG00000130829	-0.725116688031338
ENSG00000130939	-0.331948509094063
ENSG00000130956	-0.640461549663863
ENSG00000131089	-0.28158730746718
ENSG00000131127	-1.01573745298324
ENSG00000131242	-0.354754739887543
ENSG00000131263	-0.243721416456137
ENSG00000131378	-0.668608463284492
ENSG00000131471	-1.04322877071862
ENSG00000131747	-0.51238935522875
ENSG00000132274	-1.34240065097316
ENSG00000132300	-0.192828134005028
ENSG00000132481	-1.5257559143704
ENSG00000132541	-0.570907654199849
ENSG00000132801	-0.999886485677396
ENSG00000132825	-0.501581942783653
ENSG00000132881	-0.793355013058177
ENSG00000133107	-2.24076912000536
ENSG00000133121	-0.572625551407068
ENSG00000133138	-0.610999165957318
ENSG00000133226	-0.3736020617452
ENSG00000133316	-0.389219637253236
ENSG00000133858	-0.38326273646661
ENSG00000134323	-1.42095411117447
ENSG00000134440	-0.296582846632249
ENSG00000134470	-0.766105801089856
ENSG00000134508	-0.378256248427389
ENSG00000134532	-0.557718501683326
ENSG00000135069	-0.513608483970644
ENSG00000135439	-1.04309261825012
ENSG00000135473	-0.364789288428786
ENSG00000135519	-1.32695407668942
ENSG00000136010	-1.27524097836275
ENSG00000136144	-0.244987572526699
ENSG00000136237	-0.464722728974376
ENSG00000136997	-0.458088043502729
ENSG00000137198	-0.63560510644626
ENSG00000137642	-0.67883123523351
ENSG00000137727	-0.761938947774331
ENSG00000137819	-0.571066583180473
ENSG00000137831	-0.712204279553846
ENSG00000137834	-0.876429773523539
ENSG00000138002	-0.330507907360015
ENSG00000138111	-0.4800074323037
ENSG00000138180	-0.565194016580071
ENSG00000138346	-0.249539542589706
ENSG00000138378	-0.663765693969008
ENSG00000138442	-0.265578269594564
ENSG00000138639	-0.738252507690631
ENSG00000138764	-0.508621727682086
ENSG00000139187	-0.68396853544759
ENSG00000139289	-0.747746613486264
ENSG00000139567	-0.782511062543124
ENSG00000139629	-0.419370362670138
ENSG00000139946	-0.322394748228188
ENSG00000140006	-0.606326080751483
ENSG00000140263	-0.390378182620314
ENSG00000140350	-0.263372401068205
ENSG00000140527	-1.94991409460312
ENSG00000140853	-0.764272759428042
ENSG00000140937	-2.91222999503513
ENSG00000141295	-0.404424922202508
ENSG00000141384	-0.33106456686564
ENSG00000141401	-0.472101113118471
ENSG00000141526	-2.57476706311551
ENSG00000141570	-0.651965446062291
ENSG00000142065	-0.697129114930474
ENSG00000142230	-0.225713102269533
ENSG00000142494	-0.418518259981107
ENSG00000142544	-0.479722725840781
ENSG00000142621	-1.02475153706109
ENSG00000142632	-0.711713159015306
ENSG00000142634	-0.584066836772037
ENSG00000142676	-0.607338428285899
ENSG00000142798	-0.579743898874848
ENSG00000143171	-1.33312049943876
ENSG00000143320	-0.628442383813168
ENSG00000143333	-0.846126563294156
ENSG00000143375	-0.345279575227242
ENSG00000143379	-0.195309229305598
ENSG00000143382	-1.00516473492161
ENSG00000143416	-0.652900524535756
ENSG00000143498	-0.5670537739144
ENSG00000143603	-1.09412834868532
ENSG00000143669	-0.453699333692393
ENSG00000143702	-0.313876142228804
ENSG00000143793	-0.253822083701201
ENSG00000143811	-0.331698760001896
ENSG00000144029	-0.321749094425968
ENSG00000144485	-0.394201237390053
ENSG00000145388	-0.393616307453522
ENSG00000145703	-0.699623627667323
ENSG00000145945	-0.536121383474231
ENSG00000146215	-1.09670392143797
ENSG00000146411	-0.532856888790916
ENSG00000147202	-0.49895512589674
ENSG00000147394	-0.61810890979975
ENSG00000147408	-1.49092403783211
ENSG00000147642	-0.545668996511177
ENSG00000147852	-0.561926676014435
ENSG00000148090	-0.499768776948385
ENSG00000148158	-0.367128435149088
ENSG00000148296	-0.558656304390484
ENSG00000148516	-0.468662736138934
ENSG00000148672	-0.497685555897215
ENSG00000148690	-0.638019325412457
ENSG00000148832	-0.451741032362308
ENSG00000148835	-0.491316588728095
ENSG00000148908	-0.818993420879251
ENSG00000149016	-0.365583244206036
ENSG00000149115	-0.302764546321588
ENSG00000149150	-0.577144654650902
ENSG00000149499	-0.429240667008306
ENSG00000150593	-0.611166768740329
ENSG00000150782	-2.67750204086252
ENSG00000151090	-0.730297512739645
ENSG00000151224	-1.08845696925445
ENSG00000151240	-0.440817541496026
ENSG00000151461	-0.356843104130315
ENSG00000151611	-0.82953709922272
ENSG00000151893	-0.356328824718383
ENSG00000151923	-0.331738863464021
ENSG00000152433	-0.836341962541887
ENSG00000152556	-0.42224504924206
ENSG00000152642	-0.429809286644565
ENSG00000152969	-0.860321191934454
ENSG00000153044	-0.394932314716825
ENSG00000153707	-0.808523935232086
ENSG00000153976	-0.490512314119338
ENSG00000153993	-0.511209841116647
ENSG00000154328	-0.502448132546123
ENSG00000154734	-0.565821539366069
ENSG00000154781	-0.408915434060834
ENSG00000154914	-0.701617526954989
ENSG00000154920	-0.452617781146586
ENSG00000155090	-0.68757287462818
ENSG00000155367	-0.630987208382661
ENSG00000155792	-0.822746701413229
ENSG00000155846	-0.421172864807614
ENSG00000155858	-0.522710795875628
ENSG00000155903	-0.407355567498312
ENSG00000156313	-0.328830975324946
ENSG00000156521	-0.71720189876233
ENSG00000156587	-0.47839165368999
ENSG00000156671	-0.584067517489152
ENSG00000156795	-0.606843031548269
ENSG00000156925	-2.14485608018206
ENSG00000156970	-0.383576051095435
ENSG00000157152	-0.561598780756337
ENSG00000157450	-0.546272405428156
ENSG00000157927	-0.528482363161406
ENSG00000158246	-1.11157469650026
ENSG00000158553	-2.27496147449226
ENSG00000158825	-0.983977639780013
ENSG00000159388	-0.601818483964041
ENSG00000159423	-0.400861151692884
ENSG00000159882	-0.570837155282755
ENSG00000160049	-0.52599685995451
ENSG00000160193	-0.454834272762811
ENSG00000160200	-0.507021739599466
ENSG00000160679	-0.23908902626674
ENSG00000160867	-0.522094566961636
ENSG00000161513	-0.451148249752175
ENSG00000161888	-0.598573802084869
ENSG00000162148	-0.900440366972754
ENSG00000162396	-0.826961762269827
ENSG00000162408	-0.331359848291782
ENSG00000162444	-3.20108610570067
ENSG00000162551	-0.95593453345738
ENSG00000162591	-0.983106870736433
ENSG00000162733	-1.2468238100392
ENSG00000162757	-0.477227230389545
ENSG00000162783	-0.765312317560422
ENSG00000162946	-0.506564175162453
ENSG00000163050	-0.21431635114814
ENSG00000163072	-1.01352624661949
ENSG00000163421	-0.654965396802054
ENSG00000163431	-0.814984682189439
ENSG00000163516	-0.461478897564871
ENSG00000163617	-0.704596581675992
ENSG00000163623	-0.60236254101825
ENSG00000163808	-0.477826516479599
ENSG00000164048	-0.450881515904867
ENSG00000164056	-0.363876277154684
ENSG00000164099	-0.443355531285651
ENSG00000164120	-0.500848226409178
ENSG00000164651	-0.763466735755119
ENSG00000164741	-0.496540071730151
ENSG00000164778	-0.540993735090605
ENSG00000164841	-0.736724412189529
ENSG00000165124	-0.743839028311614
ENSG00000165175	-0.608511261672063
ENSG00000165288	-0.352068092526063
ENSG00000165494	-0.332147361585733
ENSG00000165507	-1.52305270449414
ENSG00000165521	-0.376475888813907
ENSG00000165572	-0.622436536622148
ENSG00000165644	-0.37319620170909
ENSG00000165661	-0.281243940105741
ENSG00000165732	-0.455636617996894
ENSG00000165752	-0.530432295253771
ENSG00000165757	-0.40392095867025
ENSG00000165813	-0.411105181218743
ENSG00000165863	-1.05907446273926
ENSG00000165905	-0.954272527744748
ENSG00000165912	-0.628078655292515
ENSG00000166073	-0.939210847915808
ENSG00000166133	-0.345888471540481
ENSG00000166167	-0.474109652821675
ENSG00000166189	-0.508479343406651
ENSG00000166292	-0.75223760777032
ENSG00000166664	-0.513706899680149
ENSG00000166750	-0.670217974603937
ENSG00000166821	-0.613557634077627
ENSG00000166886	-0.513785244672954
ENSG00000166888	-0.362588969797032
ENSG00000166965	-0.422378387032312
ENSG00000167107	-0.562649526016486
ENSG00000167380	-0.440603679746307
ENSG00000167487	-0.423829263143718
ENSG00000167565	-0.759479061729438
ENSG00000167964	-0.929941157111193
ENSG00000167981	-0.678356767795582
ENSG00000168079	-1.89087172612675
ENSG00000168096	-0.386325731023794
ENSG00000168209	-1.46932635158719
ENSG00000168461	-0.255418702958316
ENSG00000168477	-2.27029301993773
ENSG00000168517	-0.433679208972922
ENSG00000168646	-0.405829141562982
ENSG00000168672	-0.702044325854676
ENSG00000168813	-0.317126860598122
ENSG00000169093	-0.71916447267286
ENSG00000169126	-0.344460295121753
ENSG00000169379	-0.632812217016212
ENSG00000169515	-0.483850471359537
ENSG00000169758	-0.55892423868385
ENSG00000169860	-0.446815382807639
ENSG00000169914	-0.568842387185364
ENSG00000169989	-0.968782626618213
ENSG00000170293	-0.317204160830808
ENSG00000170684	-0.429250446160318
ENSG00000170703	-1.25658636074419
ENSG00000170989	-0.805418158356116
ENSG00000171097	-0.994010373692995
ENSG00000171119	-0.545199587183338
ENSG00000171223	-1.0805935427018
ENSG00000171246	-0.544596688404191
ENSG00000171316	-0.365567371173449
ENSG00000171608	-0.446333893012321
ENSG00000171621	-0.500507396527628
ENSG00000171813	-0.538859689009289
ENSG00000171943	-0.393769225750939
ENSG00000171956	-0.513034219036596
ENSG00000171992	-1.07592196713203
ENSG00000172053	-0.357178829704833
ENSG00000172201	-0.92718538551485
ENSG00000172731	-0.319911558954075
ENSG00000172748	-0.964556514875505
ENSG00000172780	-0.720579385951986
ENSG00000172840	-0.373949047220879
ENSG00000172889	-0.647759268621414
ENSG00000173145	-0.551477716514231
ENSG00000173153	-0.495835740072967
ENSG00000173267	-1.19154033746751
ENSG00000173269	-2.28799375083978
ENSG00000173276	-0.374855308586958
ENSG00000173281	-0.776395092204051
ENSG00000173404	-0.585412692033604
ENSG00000173442	-1.16188727852916
ENSG00000173588	-0.424380197033021
ENSG00000173614	-0.575579778567977
ENSG00000173821	-0.616200063051276
ENSG00000173918	-0.655512658859824
ENSG00000174032	-0.331861549700763
ENSG00000174136	-0.50791687351864
ENSG00000174343	-1.12508774298975
ENSG00000174579	-0.355832452971258
ENSG00000174669	-0.377142426947442
ENSG00000174796	-0.36525792125003
ENSG00000174804	-0.659996491564925
ENSG00000175073	-0.578612328458568
ENSG00000175084	-1.69399662051805
ENSG00000175198	-0.53314479387613
ENSG00000175556	-0.590975283838019
ENSG00000175602	-0.695333578066924
ENSG00000176102	-0.357397318323215
ENSG00000176171	-0.378138786121861
ENSG00000176624	-0.41175030753952
ENSG00000176714	-0.588376832119048
ENSG00000176887	-0.318508185349075
ENSG00000177283	-0.48917934584805
ENSG00000177469	-0.644190462978973
ENSG00000177613	-0.279485644230938
ENSG00000177646	-0.199054188662276
ENSG00000177791	-2.42570442959015
ENSG00000177984	-1.06003323207537
ENSG00000178177	-0.52764335792507
ENSG00000178538	-0.856086941227861
ENSG00000178802	-0.311405099492519
ENSG00000178821	-0.710816981695544
ENSG00000178999	-0.353251900734682
ENSG00000179029	-0.502044958667777
ENSG00000179051	-0.447029869312947
ENSG00000179111	-1.02660506870793
ENSG00000179403	-0.285426187133895
ENSG00000179715	-1.98982932691212
ENSG00000179855	-0.819151030420379
ENSG00000180447	-1.29794991225423
ENSG00000180448	-0.909473401497378
ENSG00000180660	-0.962066302691765
ENSG00000180739	-1.00650732072402
ENSG00000180758	-0.661564768416552
ENSG00000181274	-0.375818035698407
ENSG00000181291	-0.912831616634245
ENSG00000181885	-1.51416674144544
ENSG00000182040	-0.867241243265221
ENSG00000182199	-0.573945781463001
ENSG00000182263	-0.407255610972823
ENSG00000182700	-0.982784634641553
ENSG00000182759	-1.18024121339613
ENSG00000183010	-0.874651244366915
ENSG00000183023	-0.675355715484195
ENSG00000183287	-0.647174068667424
ENSG00000183340	-0.387924514719868
ENSG00000183496	-0.845031931165385
ENSG00000183508	-0.692611727535563
ENSG00000183691	-0.945112589937818
ENSG00000183808	-0.315076839804409
ENSG00000184056	-0.324377784002917
ENSG00000184254	-0.629269161508731
ENSG00000184271	-0.532302462994531
ENSG00000184384	-0.716109835071916
ENSG00000184428	-0.598084601781117
ENSG00000184451	-1.09975775788621
ENSG00000184486	-0.800245219760077
ENSG00000184675	-0.756037673440924
ENSG00000184677	-0.517437925716541
ENSG00000184838	-4.32366304803854
ENSG00000184908	-1.12087087013474
ENSG00000185100	-0.761225374784443
ENSG00000185298	-0.304915814750943
ENSG00000185361	-0.746863816768873
ENSG00000185453	-0.523078353676287
ENSG00000185477	-1.1875167898331
ENSG00000185519	-0.943560008912012
ENSG00000185532	-0.587941659552874
ENSG00000185591	-0.373080146216746
ENSG00000185614	-1.53320157227706
ENSG00000185745	-0.905557637377057
ENSG00000185920	-0.441501673967775
ENSG00000185924	-1.05724788141084
ENSG00000185960	-2.04979246236364
ENSG00000186130	-0.514584030343139
ENSG00000186197	-0.464812130818648
ENSG00000186326	-1.12903020644901
ENSG00000186862	-1.06137524405865
ENSG00000186867	-0.606348003424077
ENSG00000186897	-0.79175907738601
ENSG00000186907	-0.712271320067697
ENSG00000187091	-0.753836890187163
ENSG00000187634	-1.33121452021299
ENSG00000187688	-1.80800107594761
ENSG00000187730	-0.624521751666502
ENSG00000187955	-0.584271108135269
ENSG00000188372	-1.11429015542799
ENSG00000188483	-1.28041899987756
ENSG00000188517	-0.444912235428526
ENSG00000188610	-0.51931420153079
ENSG00000188848	-0.847749461545144
ENSG00000188921	-2.35987429627188
ENSG00000188976	-0.412552964282373
ENSG00000189283	-0.518252555751319
ENSG00000189337	-0.677017043519809
ENSG00000196150	-0.726836485512471
ENSG00000196189	-0.554857290907755
ENSG00000196305	-0.420574280164012
ENSG00000196358	-0.580359574888772
ENSG00000196365	-0.426839982574646
ENSG00000196369	-0.4663336076227
ENSG00000196550	-0.432331170169574
ENSG00000196683	-0.471165677013161
ENSG00000196724	-1.97491865262016
ENSG00000196865	-0.479750153107887
ENSG00000196873	-0.505098116723433
ENSG00000196935	-0.518741521875297
ENSG00000196950	-0.869510329271629
ENSG00000197299	-0.281674148479416
ENSG00000197312	-0.422370099122135
ENSG00000197467	-0.98979235999591
ENSG00000197619	-0.482745579697453
ENSG00000197766	-0.57233226809799
ENSG00000197885	-0.557954861828813
ENSG00000197921	-2.55846341372095
ENSG00000198001	-0.38337592997271
ENSG00000198133	-0.607878263629601
ENSG00000198157	-0.659802083370238
ENSG00000198182	-0.416129573319742
ENSG00000198408	-0.341913138301625
ENSG00000198538	-1.06306939521706
ENSG00000198585	-0.290713754104515
ENSG00000198598	-0.783398075301435
ENSG00000198783	-0.514192755845445
ENSG00000198901	-0.268689738799528
ENSG00000198914	-0.730256543152367
ENSG00000198948	-0.388001375280503
ENSG00000198959	-0.786803597189991
ENSG00000203814	-1.75373245946701
ENSG00000203867	-0.535415407581525
ENSG00000204103	-0.971243407728924
ENSG00000204176	-1.27745728534862
ENSG00000204237	-0.491180025266347
ENSG00000204387	-0.868794789201941
ENSG00000204389	-1.01135529849213
ENSG00000204390	-0.840049533480815
ENSG00000204923	-0.704367562880413
ENSG00000205078	-0.80874237343996
ENSG00000205309	-1.08864864350152
ENSG00000205922	-1.41352136924137
ENSG00000206380	-0.931293568587511
ENSG00000213297	-1.05847358434487
ENSG00000213390	-0.634624523244084
ENSG00000213889	-0.46071515207238
ENSG00000214223	-1.3010339177534
ENSG00000214279	-1.54283880913656
ENSG00000214357	-0.58277694933564
ENSG00000214753	-0.25413392844377
ENSG00000215032	-1.25734351814573
ENSG00000215328	-1.61903795981804
ENSG00000216490	-0.479009364610522
ENSG00000216866	-1.21576601348251
ENSG00000216937	-0.66761795459533
ENSG00000223572	-0.693849084974084
ENSG00000223756	-3.76423164445568
ENSG00000223875	-0.870212897998759
ENSG00000224501	-1.45321929069601
ENSG00000226710	-0.944159785401613
ENSG00000227986	-1.32930011255896
ENSG00000229300	-0.965726507853292
ENSG00000229544	-1.3302924983996
ENSG00000231555	-1.18673370187852
ENSG00000234258	-0.840049533480815
ENSG00000234616	-0.457029234349833
ENSG00000234728	-0.931293568587511
ENSG00000234965	-0.582545032663399
ENSG00000236698	-5.10433276610694
ENSG00000237452	-2.37528607774483
ENSG00000237550	-0.764724944315762
ENSG00000237724	-3.38514342381818
ENSG00000238098	-1.6155944908851
ENSG00000239474	-0.708983732671574
ENSG00000240038	-1.19039027253941
ENSG00000240342	-0.547642955267402
ENSG00000243199	-1.7122132625374
ENSG00000243244	-0.908158621755536
ENSG00000243667	-0.261685611485863
ENSG00000244005	-0.429870871896413
ENSG00000248333	-0.422822087712558
ENSG00000248498	-1.39164266563805
ENSG00000248712	-1.43940484085496
ENSG00000251201	-0.935700309197812
ENSG00000255583	-0.65137058417278
ENSG00000256525	-0.619658533893958
ENSG00000259803	-1.18158943983913
ENSG00000261011	-1.95443639819241
ENSG00000263513	-0.488813318260365
ENSG00000264538	-0.363206082340309
ENSG00000265590	-1.70949040473114
ENSG00000265763	-0.523244646618152
ENSG00000265972	-0.889944860133834
ENSG00000269388	-0.542724761245383
ENSG00000270441	-1.90904541389649
ENSG00000270647	-0.424646498389723
ENSG00000270882	-1.33652867385883
ENSG00000273398	-3.02378752481006
ENSG00000273559	-0.334818275130742
ENSG00000274276	-0.497721653417757
ENSG00000274336	-5.42987957695209
ENSG00000274619	-0.57233226809799
ENSG00000274726	-0.434262826538504
ENSG00000274853	-0.656587603467319
ENSG00000275111	-0.746510173769645
ENSG00000275395	-4.79147785860733
ENSG00000275565	-1.45257425290223
ENSG00000276234	-0.272075529414315
ENSG00000276432	-0.902528556084356
ENSG00000276761	-0.334818275130742
ENSG00000276833	-0.421128234244516
ENSG00000277276	-1.61889480157385
